Game Started,MP,FGA,2PA,3PA,FTA,PER,AST%,TOV%,USG%,OWS,ORtg,OBPM,DWS,MP_(POI_Per_Game),FGA_(POI_Per_Game),2PA_(POI_Per_Game),3PA_(POI_Per_Game),FTA_(POI_Per_Game),ORB,DRB,TRB,AST,TOV,PTS,PTS_3,PTS_5,PTS_7,PTS_10,Player,Date2,Opp
0,2.0,0,0,0,4,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,2.2,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,3.3333333333333335,2.4,2.5714285714285716,2.4,Jeff Withey,2017-03-03,BRK
0,11.0,0,0,0,2,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,1.3,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,1.3333333333333333,2.0,2.857142857142857,2.4,Jeff Withey,2017-03-18,CHI
0,4.0,0,0,0,0,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,1.9,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,2.3333333333333335,2.2,3.2857142857142856,2.7,Jeff Withey,2016-11-09,CHO
0,3.0,1,1,0,0,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,1.4,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,2.0,2.4,3.142857142857143,2.4,Jeff Withey,2017-03-16,CLE
0,9.0,0,0,0,0,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,1.9,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,4.666666666666667,3.2,2.857142857142857,3.0,Jeff Withey,2016-11-02,DAL
0,4.0,1,1,0,0,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,1.1,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,4.666666666666667,3.8,4.142857142857143,3.5,Jeff Withey,2016-12-03,DEN
0,12.0,1,1,0,0,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,2.8,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,3.3333333333333335,4.0,3.142857142857143,3.0,Jeff Withey,2017-03-15,DET
0,4.0,2,1,1,0,8.3,0.0,10.6,22.0,-0.1,80.0,-9.1,1.7,4.3,1.8,0.7,1.1,0.2,0.1,1.0,1.1,0.0,0.2,1.7,1.3333333333333333,1.4,1.5714285714285714,1.6,Jeff Withey,2017-12-14,GSW
0,9.0,2,2,0,0,8.3,0.0,10.6,22.0,-0.1,80.0,-9.1,3.0,4.3,1.8,0.7,1.1,0.2,0.1,1.0,1.1,0.0,0.2,1.7,1.3333333333333333,3.4,4.714285714285714,4.4,Jeff Withey,2017-10-21,HOU
0,11.0,2,2,0,0,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,1.1,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,0.6666666666666666,1.6,2.0,2.4,Jeff Withey,2017-03-20,IND
0,6.0,2,1,1,0,8.3,0.0,10.6,22.0,-0.1,80.0,-9.1,0.6,4.3,1.8,0.7,1.1,0.2,0.1,1.0,1.1,0.0,0.2,1.7,0.6666666666666666,1.0,1.5714285714285714,1.5,Jeff Withey,2017-12-02,LAC
0,5.0,2,2,0,0,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,0.8,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,4.0,3.6,3.857142857142857,3.7,Jeff Withey,2016-12-05,LAL
1,32.0,9,9,0,4,17.7,5.0,13.0,15.1,1.1,115.0,-2.0,1.9,12.9,3.2,3.1,0.0,1.2,1.1,2.3,3.4,0.4,0.5,4.3,11.333333333333334,9.8,7.0,6.4,Jeff Withey,2016-01-02,MEM
0,13.0,2,2,0,3,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,3.2,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,3.3333333333333335,3.8,3.5714285714285716,2.9,Jeff Withey,2016-12-01,MIA
0,3.0,1,0,1,0,8.3,0.0,10.6,22.0,-0.1,80.0,-9.1,1.1,4.3,1.8,0.7,1.1,0.2,0.1,1.0,1.1,0.0,0.2,1.7,1.6666666666666667,1.8,2.0,2.5,Jeff Withey,2017-11-18,MIL
0,2.0,1,0,1,0,8.3,0.0,10.6,22.0,-0.1,80.0,-9.1,1.3,4.3,1.8,0.7,1.1,0.2,0.1,1.0,1.1,0.0,0.2,1.7,2.3333333333333335,2.4,1.8571428571428572,3.5,Jeff Withey,2017-11-04,MIN
0,8.0,5,5,0,1,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,0.9,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,2.6666666666666665,2.0,2.0,2.2,Jeff Withey,2017-03-27,NOP
0,10.0,3,3,0,2,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,1.8,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,1.3333333333333333,1.6,2.0,2.6,Jeff Withey,2017-03-22,NYK
0,3.0,2,1,1,0,8.3,0.0,10.6,22.0,-0.1,80.0,-9.1,1.4,4.3,1.8,0.7,1.1,0.2,0.1,1.0,1.1,0.0,0.2,1.7,1.0,1.8,1.7142857142857142,2.6,Jeff Withey,2017-11-12,OKC
0,0.0,0,0,0,2,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,2.1,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,1.6666666666666667,2.2,2.142857142857143,2.7,Jeff Withey,2017-01-14,ORL
0,1.0,0,0,0,0,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,2.2,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,2.0,2.0,2.2857142857142856,3.0,Jeff Withey,2016-12-29,PHI
0,10.0,2,2,0,0,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,1.7,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,4.0,4.0,3.5714285714285716,3.7,Jeff Withey,2016-12-06,PHO
0,3.0,0,0,0,0,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,2.0,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,4.666666666666667,6.0,5.0,4.5,Jeff Withey,2017-04-08,POR
0,14.0,3,3,0,1,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,0.8,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,3.6666666666666665,3.0,2.142857142857143,2.5,Jeff Withey,2017-03-29,SAC
0,6.0,2,2,0,2,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,3.1,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,3.6666666666666665,4.6,5.0,4.3,Jeff Withey,2017-04-12,SAS
0,5.0,1,1,0,0,17.7,5.0,13.0,15.1,1.1,115.0,-2.0,3.1,12.9,3.2,3.1,0.0,1.2,1.1,2.3,3.4,0.4,0.5,4.3,1.3333333333333333,1.6,3.142857142857143,3.4,Jeff Withey,2016-03-02,TOR
0,2.0,1,0,1,0,8.3,0.0,10.6,22.0,-0.1,80.0,-9.1,1.8,4.3,1.8,0.7,1.1,0.2,0.1,1.0,1.1,0.0,0.2,1.7,3.0,2.0,3.2857142857142856,4.4,Jeff Withey,2017-10-30,UTA
0,10.0,6,6,0,4,18.8,2.5,10.1,14.9,1.0,124.0,-1.2,1.5,8.5,2.0,2.0,0.0,0.9,1.0,1.4,2.4,0.1,0.3,2.9,4.0,4.0,3.142857142857143,2.8,Jeff Withey,2017-03-31,WAS
1,40.0,14,10,4,5,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,1.7,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,14.666666666666666,13.8,14.0,13.5,Jerami Grant,2019-01-15,ATL
1,33.0,8,6,2,5,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,3.4,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,14.0,13.4,13.285714285714286,14.0,Jerami Grant,2019-02-03,BOS
1,28.0,14,8,6,4,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,3.3,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,12.666666666666666,12.2,13.714285714285714,14.3,Jerami Grant,2019-03-13,BRK
1,30.0,9,9,0,4,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,2.5,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,12.666666666666666,12.8,12.0,12.3,Jerami Grant,2018-12-17,CHI
1,35.0,7,3,4,2,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,1.9,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,12.0,12.2,12.142857142857142,13.2,Jerami Grant,2018-11-23,CHO
1,34.0,12,8,4,5,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,1.6,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,12.666666666666666,12.0,12.142857142857142,12.1,Jerami Grant,2018-11-28,CLE
1,33.0,16,8,8,0,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,1.9,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,12.0,12.8,14.571428571428571,13.2,Jerami Grant,2019-03-31,DAL
1,32.0,8,4,4,2,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,4.3,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,15.0,16.2,13.571428571428571,13.4,Jerami Grant,2019-03-29,DEN
1,34.0,16,8,8,2,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,5.9,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,15.333333333333334,14.4,14.285714285714286,14.1,Jerami Grant,2019-04-05,DET
1,24.0,11,5,6,0,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,3.2,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,10.0,11.2,11.285714285714286,13.5,Jerami Grant,2019-03-16,GSW
1,36.0,10,4,6,2,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,3.0,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,18.666666666666668,16.0,15.142857142857142,16.1,Jerami Grant,2019-04-09,HOU
1,37.0,16,8,8,0,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,4.4,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,11.666666666666666,14.6,13.0,12.9,Jerami Grant,2019-03-27,IND
1,30.0,9,6,3,3,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,1.8,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,12.333333333333334,14.4,14.428571428571429,14.7,Jerami Grant,2019-03-08,LAC
1,35.0,15,5,10,3,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,2.9,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,14.333333333333334,13.8,15.0,13.4,Jerami Grant,2019-04-02,LAL
1,24.0,8,5,3,0,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,2.5,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,18.333333333333332,13.8,13.714285714285714,13.2,Jerami Grant,2019-03-25,MEM
1,41.0,16,14,2,7,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,3.4,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,9.666666666666666,10.6,11.0,12.5,Jerami Grant,2019-03-18,MIA
1,43.0,20,12,8,2,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,3.6,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,14.666666666666666,16.0,15.571428571428571,14.4,Jerami Grant,2019-04-10,MIL
1,30.0,7,4,3,4,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,3.2,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,18.333333333333332,16.8,15.714285714285714,15.7,Jerami Grant,2019-04-07,MIN
1,35.0,15,11,4,0,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,0.8,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,12.333333333333334,14.4,15.571428571428571,14.1,Jerami Grant,2019-01-24,NOP
1,34.0,9,7,2,5,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,1.7,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,15.0,16.4,15.142857142857142,14.3,Jerami Grant,2019-01-21,NYK
0,22.0,10,9,1,4,10.1,4.2,10.1,12.1,1.1,111.0,-3.0,2.3,19.1,4.1,2.7,1.5,1.8,0.5,2.1,2.6,0.6,0.6,5.5,15.666666666666666,13.4,14.857142857142858,12.4,Jerami Grant,2016-10-26,OKC
1,35.0,9,6,3,7,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,4.7,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,13.666666666666666,14.2,14.0,14.3,Jerami Grant,2019-02-05,ORL
1,37.0,17,12,5,2,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,2.6,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,15.666666666666666,15.0,15.571428571428571,15.1,Jerami Grant,2019-02-28,PHI
1,38.0,12,11,1,0,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,1.7,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,14.666666666666666,15.8,15.714285714285714,14.3,Jerami Grant,2018-12-28,PHO
1,26.0,9,7,2,1,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,3.3,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,11.666666666666666,15.8,15.0,15.2,Jerami Grant,2019-03-07,POR
1,28.0,9,4,5,2,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,2.9,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,15.333333333333334,16.0,15.142857142857142,14.7,Jerami Grant,2019-02-23,SAC
1,31.0,14,6,8,0,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,2.9,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,17.333333333333332,15.6,16.714285714285715,15.8,Jerami Grant,2019-03-02,SAS
1,36.0,14,6,8,0,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,4.0,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,15.666666666666666,13.0,12.714285714285714,12.6,Jerami Grant,2019-03-22,TOR
1,35.0,11,7,4,4,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,5.7,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,12.0,12.2,15.0,13.9,Jerami Grant,2019-03-11,UTA
1,33.0,11,9,2,1,13.8,4.2,6.8,15.4,4.0,119.0,-0.6,1.3,32.7,10.3,6.6,3.7,2.8,1.2,4.0,5.2,1.0,0.8,13.6,12.333333333333334,11.8,12.571428571428571,13.8,Jerami Grant,2019-01-06,WAS
0,3.0,1,0,1,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,1.5,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,4.333333333333333,4.2,3.4285714285714284,3.0,Jeremy Evans,2016-02-01,ATL
0,1.0,0,0,0,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,2.0,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,1.3333333333333333,3.0,2.142857142857143,3.4,Jeremy Evans,2015-11-18,BOS
0,0.0,0,0,0,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,0.3,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,2.0,1.2,1.8571428571428572,1.8,Jeremy Evans,2015-12-23,BRK
0,3.0,0,0,0,0,20.5,7.9,6.6,13.1,0.9,139.0,1.5,2.7,7.0,1.5,1.4,0.1,0.8,0.7,1.2,1.9,0.3,0.1,2.4,3.0,2.8,2.2857142857142856,1.6,Jeremy Evans,2015-01-07,CHI
0,10.0,1,0,1,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,2.7,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,3.0,4.0,5.0,5.1,Jeremy Evans,2015-11-05,CHO
0,1.0,0,0,0,0,20.5,7.9,6.6,13.1,0.9,139.0,1.5,2.1,7.0,1.5,1.4,0.1,0.8,0.7,1.2,1.9,0.3,0.1,2.4,2.0,1.2,2.142857142857143,2.0,Jeremy Evans,2015-01-21,CLE
0,16.0,1,1,0,2,20.5,7.9,6.6,13.1,0.9,139.0,1.5,2.0,7.0,1.5,1.4,0.1,0.8,0.7,1.2,1.9,0.3,0.1,2.4,6.333333333333333,6.2,5.571428571428571,4.3,Jeremy Evans,2015-04-13,DAL
0,4.0,0,0,0,2,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,1.5,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,1.0,1.4,2.142857142857143,1.8,Jeremy Evans,2015-11-28,DEN
0,7.0,4,4,0,3,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,1.2,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,4.333333333333333,3.2,3.142857142857143,2.2,Jeremy Evans,2016-01-27,GSW
0,14.0,4,4,0,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,1.2,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,3.6666666666666665,2.2,2.857142857142857,4.3,Jeremy Evans,2015-11-14,HOU
0,6.0,0,0,0,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,2.3,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,2.3333333333333335,1.8,1.7142857142857142,1.6,Jeremy Evans,2015-12-16,IND
0,1.0,0,0,0,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,2.7,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,3.6666666666666665,2.6,4.285714285714286,4.6,Jeremy Evans,2015-11-11,LAC
0,1.0,0,0,0,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,0.7,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,6.333333333333333,6.4,5.571428571428571,5.5,Jeremy Evans,2015-11-01,LAL
0,1.0,0,0,0,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,1.5,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,0.0,1.4,1.7142857142857142,1.2,Jeremy Evans,2015-12-18,MEM
0,5.0,1,1,0,0,10.4,0.0,50.0,17.5,0.0,96.0,-2.3,2.7,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.6666666666666667,3.6,3.7142857142857144,2.9,Jeremy Evans,2018-04-04,MIA
0,18.0,4,3,1,0,20.5,7.9,6.6,13.1,0.9,139.0,1.5,0.4,7.0,1.5,1.4,0.1,0.8,0.7,1.2,1.9,0.3,0.1,2.4,2.0,1.6,1.4285714285714286,1.8,Jeremy Evans,2015-03-30,MIN
0,25.0,6,5,1,2,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,0.9,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,1.0,1.8,1.2857142857142858,1.6,Jeremy Evans,2016-01-06,NOP
0,7.0,2,2,0,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,1.2,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,3.0,2.4,1.7142857142857142,2.4,Jeremy Evans,2015-12-07,NYK
1,31.0,7,2,5,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,3.5,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,3.6666666666666665,3.4,2.4285714285714284,2.4,Jeremy Evans,2016-01-13,OKC
0,3.0,1,0,1,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,1.6,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,3.3333333333333335,3.0,3.2857142857142856,3.2,Jeremy Evans,2016-02-21,PHI
0,26.0,4,3,1,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,1.8,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,7.666666666666667,6.0,6.0,5.2,Jeremy Evans,2015-10-28,PHO
0,15.0,5,5,0,6,20.5,7.9,6.6,13.1,0.9,139.0,1.5,2.2,7.0,1.5,1.4,0.1,0.8,0.7,1.2,1.9,0.3,0.1,2.4,5.666666666666667,4.6,4.142857142857143,3.1,Jeremy Evans,2015-04-11,POR
0,1.0,0,0,0,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,1.5,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,1.6666666666666667,1.0,1.2857142857142858,2.0,Jeremy Evans,2015-11-30,SAC
0,7.0,1,1,0,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,2.8,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,4.333333333333333,4.2,3.4285714285714284,3.0,Jeremy Evans,2016-02-05,SAS
0,6.0,3,3,0,1,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,2.0,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,0.0,1.4,1.2857142857142858,1.2,Jeremy Evans,2015-12-22,TOR
0,0.0,0,0,0,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,2.6,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,1.3333333333333333,2.4,2.142857142857143,2.4,Jeremy Evans,2015-11-20,UTA
0,20.0,3,2,1,0,12.6,1.2,10.9,11.7,0.3,117.0,-2.8,0.7,8.4,1.6,1.1,0.5,0.7,0.4,1.4,1.8,0.1,0.2,2.4,1.6666666666666667,1.0,1.2857142857142858,2.0,Jeremy Evans,2015-12-06,WAS
1,36.0,14,7,7,4,17.3,11.9,6.8,22.5,3.3,113.0,0.6,0.7,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,16.666666666666668,12.4,13.285714285714286,13.8,Jeremy Lamb,2019-02-09,ATL
0,29.0,11,6,5,0,17.3,11.9,6.8,22.5,3.3,113.0,0.6,2.3,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,20.0,17.2,17.0,17.1,Jeremy Lamb,2019-03-23,BOS
0,35.0,15,12,3,7,17.3,11.9,6.8,22.5,3.3,113.0,0.6,1.4,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,12.666666666666666,13.6,16.142857142857142,16.3,Jeremy Lamb,2019-03-01,BRK
1,26.0,11,7,4,2,17.3,11.9,6.8,22.5,3.3,113.0,0.6,1.2,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,9.0,12.0,12.571428571428571,13.0,Jeremy Lamb,2019-02-02,CHI
0,21.0,4,2,2,4,14.9,10.9,9.0,20.5,1.0,110.0,0.0,1.2,13.5,5.3,3.0,2.4,1.2,0.2,2.1,2.3,0.9,0.6,6.3,1.0,2.6,3.4285714285714284,5.7,Jeremy Lamb,2014-12-26,CHO
0,28.0,13,7,6,2,17.3,11.9,6.8,22.5,3.3,113.0,0.6,0.5,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,17.0,17.0,14.0,13.2,Jeremy Lamb,2019-04-09,CLE
1,29.0,16,13,3,4,17.3,11.9,6.8,22.5,3.3,113.0,0.6,2.8,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,13.666666666666666,12.4,13.571428571428571,13.7,Jeremy Lamb,2019-02-06,DAL
1,21.0,7,4,3,0,17.3,11.9,6.8,22.5,3.3,113.0,0.6,2.3,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,17.666666666666668,19.2,18.142857142857142,18.6,Jeremy Lamb,2018-12-07,DEN
0,28.0,8,6,2,8,17.3,11.9,6.8,22.5,3.3,113.0,0.6,1.3,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,19.0,15.0,13.428571428571429,14.1,Jeremy Lamb,2019-04-07,DET
0,20.0,7,3,4,4,17.3,11.9,6.8,22.5,3.3,113.0,0.6,1.8,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,8.666666666666666,9.4,13.428571428571429,13.4,Jeremy Lamb,2019-03-31,GSW
1,37.0,12,6,6,0,17.3,11.9,6.8,22.5,3.3,113.0,0.6,3.8,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,13.333333333333334,17.0,17.0,15.3,Jeremy Lamb,2019-03-11,HOU
1,38.0,22,14,8,6,17.3,11.9,6.8,22.5,3.3,113.0,0.6,2.9,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,20.333333333333332,16.0,14.428571428571429,14.4,Jeremy Lamb,2019-02-11,IND
1,27.0,17,13,4,3,17.3,11.9,6.8,22.5,3.3,113.0,0.6,2.0,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,8.333333333333334,11.2,11.857142857142858,13.4,Jeremy Lamb,2019-02-05,LAC
0,20.0,11,6,5,4,17.3,11.9,6.8,22.5,3.3,113.0,0.6,1.2,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,9.0,13.2,15.0,14.6,Jeremy Lamb,2019-03-29,LAL
1,14.0,7,5,2,2,17.3,11.9,6.8,22.5,3.3,113.0,0.6,1.1,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,12.333333333333334,12.8,13.714285714285714,13.9,Jeremy Lamb,2019-02-01,MEM
0,33.0,20,11,9,2,17.3,11.9,6.8,22.5,3.3,113.0,0.6,2.3,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,13.333333333333334,13.2,15.857142857142858,14.9,Jeremy Lamb,2019-03-17,MIA
0,27.0,12,8,4,2,17.3,11.9,6.8,22.5,3.3,113.0,0.6,1.9,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,16.333333333333332,17.8,15.571428571428571,16.0,Jeremy Lamb,2019-03-09,MIL
0,28.0,20,18,2,1,17.3,11.9,6.8,22.5,3.3,113.0,0.6,0.2,28.5,12.4,8.2,4.2,3.3,0.8,4.7,5.5,2.2,1.0,15.3,21.666666666666668,17.4,16.142857142857142,17.6,Jeremy Lamb,2019-03-21,MIN
