Player,Season,Age,Tm,Lg,WS,G,GS,MP,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS/48,OBPM,DBPM,BPM,VORP
Ben McLemore,2018-19,25,SAC,NBA,0.2,19,0,158,10.5,0.641,0.188,1.9,9.4,5.5,3.4,1.8,1.6,6.7,19.4,105,113,0.1,0.1,0.055,-1.1,-2.6,-3.7,-0.1
Jordan McRae,2016-17,25,CLE,NBA,0.2,37,4,384,9.7,0.34,0.227,1.8,9.7,5.9,7.4,1,1.3,7.8,20.8,99,113,-0.1,0.2,0.02,-3.7,-2.8,-6.5,-0.4
Malcolm Miller,2017-18,24,TOR,NBA,0.2,15,4,126,8.9,0.75,0.143,3.6,9.6,6.7,3.2,0.4,1.3,14.4,12.1,115,111,0.1,0.1,0.087,-0.5,-1.5,-2,0
Malcolm Miller,2018-19,25,TOR,NBA,0.2,10,0,67,13.7,0.808,0.154,1.7,6.3,4,2.1,0.7,1.2,3.5,18.5,122,112,0.1,0.1,0.13,1.8,-3.8,-2,0
Monte Morris,2017-18,22,DEN,NBA,0.2,3,0,25,27.1,0.167,0.333,0,9,4.5,41.2,5.9,0,12.7,13.7,151,104,0.1,0,0.312,3.6,-1.6,2,0
Donatas Motiejunas,2016-17,26,NOP,NBA,0.2,34,0,479,9.1,0.341,0.355,5.7,16.6,11.1,9.7,1.8,1.9,16.3,17.6,91,106,-0.5,0.6,0.016,-4.2,1.1,-3.1,-0.1
Emmanuel Mudiay,2016-17,20,DEN,NBA,0.2,55,41,1406,10.9,0.323,0.303,2.3,11.6,7,21.8,1.4,0.7,16.5,22.6,98,114,-0.4,0.5,0.006,-2,-1.7,-3.7,-0.6
Jannero Pargo,2014-15,35,CHO,NBA,0.2,9,0,73,14.9,0.629,0.057,0,4.6,2.3,20.8,0,0,7.7,24.3,111,111,0.1,0,0.113,3,-6.1,-3.2,0
Chandler Parsons,2016-17,28,MEM,NBA,0.2,34,34,675,7.7,0.419,0.194,1,13.6,7.1,12.8,1.5,0.7,9.1,17.8,93,109,-0.5,0.7,0.015,-3.6,-0.5,-4.1,-0.3
Lamar Patterson,2015-16,24,ATL,NBA,0.2,35,0,395,5.1,0.613,0.275,1.1,12.4,6.9,13.6,1.1,0.4,20.4,12.8,89,105,-0.3,0.5,0.025,-4.6,-0.3,-4.9,-0.3
Adreian Payne,2016-17,25,MIN,NBA,0.2,18,0,135,14.4,0.278,0.352,7.7,21,14.3,8,3,4.4,11.4,23.1,103,105,0,0.2,0.086,-2.2,0.7,-1.5,0
Adreian Payne,2017-18,26,ORL,NBA,0.2,5,0,43,18.8,0.3,0.6,5.1,18,11.5,0,2.3,0,13.7,15,140,109,0.1,0,0.203,0.1,-4.1,-4.1,0
Gary Payton,2017-18,25,TOT,NBA,0.2,23,6,221,9.8,0.338,0.122,6.5,15.5,11,13.7,1.5,1.1,8.2,16.8,99,110,0,0.2,0.041,-2.7,-0.9,-3.6,-0.1
Marshall Plumlee,2016-17,24,NYK,NBA,0.2,21,1,170,10.9,0,0.633,14.5,17.8,16.2,8.1,1.2,1.9,23.8,12.8,103,111,0,0.1,0.048,-2.9,0.1,-2.8,0
Marshall Plumlee,2017-18,25,MIL,NBA,0.2,8,0,52,10.9,0,5.333,9,29.2,19.2,4.8,0,1.6,23,11.3,128,111,0.1,0,0.143,-3.7,-1.9,-5.7,0
Brian Roberts,2016-17,31,CHO,NBA,0.2,41,2,416,9.8,0.361,0.32,1.3,9,5.2,18.7,1.1,0.2,15.7,17.9,100,112,0,0.3,0.028,-3.3,-2.6,-5.9,-0.4
Duncan Robinson,2018-19,24,MIA,NBA,0.2,15,1,161,7.6,0.761,0.13,1.3,11.2,6.3,4.4,1.5,0,7.6,14,102,111,0,0.2,0.05,-2.6,-1.6,-4.2,-0.1
Greg Smith,2015-16,25,MIN,NBA,0.2,18,0,192,7.9,0,0.531,7.4,17.9,12.7,4.6,1.1,0.4,15.1,10.8,105,111,0.1,0.1,0.045,-3,-1.2,-4.3,-0.1
Jason Smith,2018-19,32,TOT,NBA,0.2,20,1,190,9.8,0.441,0.271,9,20.2,14.6,9.7,0.7,3.1,16.4,17.5,100,111,0,0.2,0.038,-3.7,-0.6,-4.3,-0.1
Ray Spalding,2018-19,21,TOT,NBA,0.2,14,3,148,14.6,0.064,0.255,11.1,25.1,18,5.1,2.9,4.5,14.7,17.8,99,108,0,0.2,0.051,-4.7,1.4,-3.4,-0.1
Edy Tavares,2015-16,23,ATL,NBA,0.2,11,0,73,14.4,0,0.421,10.7,20.5,15.7,6.3,0.7,6.5,18.2,16.9,101,99,0,0.1,0.106,-4.9,2.5,-2.3,0
Isaiah Thomas,2017-18,28,TOT,NBA,0.2,32,15,862,12.6,0.447,0.311,2.2,6.3,4.2,27.1,0.8,0.3,16.6,28.8,99,115,-0.1,0.3,0.009,-0.9,-4.3,-5.2,-0.7
Jarrod Uthoff,2016-17,23,DAL,NBA,0.2,9,0,115,13.9,0.237,0.184,7.7,14.9,11.1,12.8,0.9,3.1,6.8,18.1,107,109,0.1,0.1,0.083,-2.1,0.7,-1.4,0
Fred VanVleet,2016-17,22,TOR,NBA,0.2,37,0,294,10.5,0.261,0.198,1.5,14.6,8.1,17.5,2.8,0.9,11.1,20.6,96,106,-0.1,0.4,0.04,-3.2,0,-3.2,-0.1
Anderson Varejao,2016-17,34,GSW,NBA,0.2,14,1,92,9.4,0,0.786,15.3,16.8,16.1,13,1.6,2.6,29.8,12.6,104,104,0,0.1,0.097,-3.2,2.5,-0.6,0
Rashad Vaughn,2017-18,21,TOT,NBA,0.2,28,0,212,9.3,0.661,0.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,107,113,0.1,0.1,0.05,-1.9,-2.8,-4.7,-0.1
Charlie Villanueva,2015-16,31,DAL,NBA,0.2,62,4,665,11.9,0.526,0.073,4,21.1,12.5,6.2,1.4,1.9,8.4,25.3,92,105,-0.6,0.8,0.016,-2.8,-1.8,-4.6,-0.4
Moritz Wagner,2018-19,21,LAL,NBA,0.2,43,5,446,10.1,0.45,0.31,4,15.4,9.8,7.4,1.1,2.4,16.7,21.7,96,110,-0.3,0.5,0.02,-4,-1.1,-5.1,-0.3
Travis Wear,2017-18,27,LAL,NBA,0.2,17,0,228,6.9,0.653,0.111,0,17.6,8.9,4.2,0.8,1.8,7.4,15.2,98,109,0,0.2,0.042,-3.7,-1.3,-5.1,-0.2
Okaro White,2017-18,25,MIA,NBA,0.2,6,4,80,8.9,0.688,0.188,4.2,11.2,7.7,3.5,0.6,1.1,5.5,10.3,120,110,0.1,0.1,0.096,-1.5,-1.3,-2.9,0
Alan Williams,2015-16,23,PHO,NBA,0.2,10,0,68,21.1,0,0.583,21.9,39.2,30.3,11.7,2.9,6,16.6,22.6,103,97,0.1,0.2,0.146,-2.5,4,1.5,0.1
Alan Williams,2018-19,26,BRK,NBA,0.2,5,0,26,32.9,0.077,0.308,16.2,60.3,38.4,22.3,1.8,0,6.3,25.5,128,98,0.1,0.1,0.313,3.1,2.7,5.8,0.1
Reggie Williams,2016-17,30,NOP,NBA,0.2,6,0,79,11.7,0.478,0.304,2.7,5.4,4,7.2,1.9,0,0,14.6,115,111,0.1,0.1,0.098,-0.8,-1.6,-2.4,0
Reggie Williams,2014-15,28,SAS,NBA,0.2,20,0,105,10.5,0.487,0.103,5.5,12.7,9.2,14.4,0.5,0,4.7,18.5,104,107,0.1,0.1,0.083,-0.5,-2.2,-2.7,0
Jaylen Adams,2018-19,22,ATL,NBA,0.1,34,1,428,7.6,0.673,0.082,2.6,12.3,7.4,19.8,1.5,1,19.7,13.5,99,115,-0.1,0.2,0.011,-3.1,-1.3,-4.4,-0.3
Arron Afflalo,2017-18,32,ORL,NBA,0.1,53,3,682,5.8,0.432,0.16,0.6,10.1,5.3,6.2,0.3,1.1,10.8,12.5,98,115,-0.1,0.2,0.009,-4.1,-1.8,-5.8,-0.7
Tony Allen,2017-18,36,NOP,NBA,0.1,22,0,273,8.7,0.132,0.231,8.2,10.4,9.3,4.6,1.9,0.9,15.9,18.9,95,110,-0.2,0.2,0.017,-4,-1.3,-5.2,-0.2
Alan Anderson,2016-17,34,LAC,NBA,0.1,30,0,308,5,0.55,0.2,1.1,7.4,4.4,4.9,0.5,0,7.4,13.7,100,114,0,0.1,0.02,-2.6,-2.3,-4.9,-0.2
Ike Anigbogu,2017-18,19,IND,NBA,0.1,11,0,30,21.6,0,0.667,19,15,16.9,0,1.7,8.9,14.7,20.3,114,104,0.1,0,0.165,-4.1,-1.2,-5.4,0
Dragan Bender,2017-18,20,PHO,NBA,0.1,82,37,2069,7.1,0.665,0.105,2,16.8,9.3,8.9,0.5,2.1,18.1,12.7,95,114,-0.7,0.8,0.001,-2.7,0,-2.7,-0.4
Anthony Bennett,2015-16,22,TOR,NBA,0.1,19,0,84,10.4,0.519,0.37,8.3,22.8,15.7,0,3.1,0,11.3,19.2,94,102,0,0.1,0.054,-4.8,-4.6,-9.4,-0.2
DeJuan Blair,2014-15,25,WAS,NBA,0.1,29,0,180,7.7,0,0.105,10.3,24.5,17.5,2.6,2,0.4,17.9,18.3,88,100,-0.2,0.3,0.033,-6.4,-1,-7.4,-0.2
Joel Bolomboy,2017-18,24,MIL,NBA,0.1,6,0,38,11.7,0.167,1,18.6,12.3,15.4,0,2.6,0,18.8,12.6,109,111,0,0,0.079,-3.1,-4.6,-7.7,-0.1
Tony Bradley,2018-19,21,UTA,NBA,0.1,3,0,36,19.6,0,0.125,27.6,17.7,22.6,4.5,2.7,4.4,15.1,23.6,105,101,0,0.1,0.13,-2,1.3,-0.7,0
Aaron Brooks,2017-18,33,MIN,NBA,0.1,32,1,189,9.8,0.449,0.159,4.2,6.2,5.2,15.1,1.6,0,13,19.9,103,115,0.1,0.1,0.033,-0.8,-3.6,-4.3,-0.1
MarShon Brooks,2018-19,30,MEM,NBA,0.1,29,0,387,11.6,0.32,0.195,3.4,9.7,6.5,11,1.2,1,10.3,23.6,98,113,-0.2,0.3,0.018,-2.9,-2.6,-5.6,-0.3
Bobby Brown,2016-17,32,HOU,NBA,0.1,25,0,123,10.8,0.583,0.033,0,5.3,2.7,17.6,0.4,0,7.6,22.7,105,116,0.1,0,0.04,-1.5,-6.1,-7.6,-0.2
Thomas Bryant,2017-18,20,LAL,NBA,0.1,15,0,72,9.9,0.476,0.429,4.5,20.6,12.6,11.5,0.7,2.3,7.4,15.9,100,108,0,0.1,0.05,-3.8,-0.4,-4.2,0
Reggie Bullock,2014-15,23,TOT,NBA,0.1,36,2,338,6.2,0.657,0.129,0.3,16,8.3,3.2,1.5,0.9,9.8,10.9,88,106,-0.2,0.3,0.019,-3.6,-0.4,-4,-0.2
Deonte Burton,2018-19,25,OKC,NBA,0.1,32,0,240,7,0.329,0.146,1.7,10.7,6,5,1.2,2.8,9.3,16.3,94,109,-0.2,0.3,0.027,-5.6,-0.6,-6.3,-0.3
Dwight Buycks,2014-15,25,LAL,NBA,0.1,6,0,123,13.1,0.275,0.25,1.7,9.3,5.4,18.4,1.2,0,21.3,20.4,102,114,0.1,0,0.027,-1.6,-3.3,-4.9,-0.1
Bruno Caboclo,2016-17,21,TOR,NBA,0.1,9,0,40,14.6,0.375,0,14.2,14.1,14.1,15.1,2.5,2.2,11.1,20.1,103,106,0,0.1,0.083,0.1,0.7,0.8,0
Isaiah Canaan,2018-19,27,TOT,NBA,0.1,30,16,629,8,0.585,0.146,1,9.2,5.1,18.2,1.1,0.3,16.7,14.2,102,118,0,0.1,0.008,-2.4,-2.7,-5.1,-0.5
Troy Caupain,2018-19,23,ORL,NBA,0.1,4,0,16,30.7,0.375,0,6.6,13.6,10,42.5,3.1,0,0,21.8,144,107,0.1,0,0.347,9.4,-0.4,8.9,0
Semaj Christon,2016-17,24,OKC,NBA,0.1,64,1,973,5.7,0.283,0.139,2.2,7.8,4.9,18.1,1.4,0.6,15.4,12.2,91,111,-0.7,0.8,0.006,-5.1,-1.2,-6.3,-1.1
Gian Clavell,2017-18,24,DAL,NBA,0.1,7,0,64,7.4,0.833,0.111,1.7,10.8,6.1,6.7,1.6,0,9.6,14.8,102,111,0,0,0.042,-1.7,-1.9,-3.6,0
Victor Claver,2014-15,26,POR,NBA,0.1,10,0,76,9.2,0.55,0,4.3,23.5,14.1,1.9,0.7,0.9,16.7,14.1,102,103,0,0.1,0.086,-2.9,-1.3,-4.2,0
Nick Collison,2017-18,37,OKC,NBA,0.1,15,0,75,13.2,0,0.684,10,19.9,14.8,8.2,0,0,22.1,18.2,106,112,0.1,0,0.064,-3.5,-2.9,-6.5,-0.1
Matt Costello,2017-18,24,SAS,NBA,0.1,4,0,32,9.7,0,0,3.4,27.9,15.6,8.3,3.2,5.2,20,7,101,96,0,0.1,0.127,-5,6.6,1.6,0
Jared Cunningham,2015-16,24,TOT,NBA,0.1,44,3,410,5.9,0.371,0.524,0.8,9.6,5.3,6.9,1.8,0.4,14,16.5,91,107,-0.3,0.4,0.014,-4.6,-1.3,-5.9,-0.4
Malcolm Delaney,2016-17,27,ATL,NBA,0.1,73,2,1248,7.5,0.284,0.24,0.9,9.8,5.4,23.1,1.5,0.1,18.1,18.3,92,109,-1.2,1.3,0.005,-4.6,-1.3,-5.9,-1.2
Spencer Dinwiddie,2015-16,22,DET,NBA,0.1,12,0,159,8.9,0.185,0.611,2.6,9.3,5.8,20.9,1,0,9.3,20.7,97,109,0,0.1,0.028,-3.1,-2,-5.1,-0.1
Spencer Dinwiddie,2014-15,21,DET,NBA,0.1,34,1,455,10.2,0.385,0.201,0.9,10.9,5.7,34.9,2.2,1,15.2,21.1,92,107,-0.3,0.4,0.009,-2.6,-1.5,-4.2,-0.2
PJ Dozier,2018-19,22,BOS,NBA,0.1,6,0,51,16,0.381,0.095,12.5,23.1,17.8,13.7,1.9,0,0,18.5,112,107,0.1,0.1,0.125,-0.5,-0.5,-1.1,0
Kris Dunn,2016-17,22,MIN,NBA,0.1,78,7,1333,8.1,0.233,0.188,2.1,12.6,7.3,19.4,3,2.3,20.8,14.2,90,109,-1.2,1.3,0.004,-3.7,1.5,-2.2,-0.1
Trevon Duval,2018-19,20,MIL,NBA,0.1,3,0,6,38.3,0.333,0,0,16,8.5,59,0,0,0,20.9,179,110,0.1,0,0.537,13.8,-4.1,9.7,0
Jarell Eddie,2015-16,24,WAS,NBA,0.1,26,0,147,11,0.723,0.123,1.5,16.3,8.8,5,1.7,0.6,1.4,20.7,98,107,0,0.1,0.046,-1.5,-3.2,-4.7,-0.1
Jarell Eddie,2016-17,25,PHO,NBA,0.1,5,0,62,9.7,0.842,0.474,1.7,10.8,6.1,0,0.8,0,4.2,16.2,112,117,0.1,0,0.054,-1.5,-5.9,-7.3,-0.1
Henry Ellenson,2017-18,21,DET,NBA,0.1,38,0,329,10.5,0.411,0.199,3.3,24.3,13.6,9.4,0.8,0,10.2,23.8,95,108,-0.2,0.4,0.02,-4.3,-2.6,-6.8,-0.4
Kay Felder,2016-17,21,CLE,NBA,0.1,42,0,386,11.4,0.139,0.31,0.9,10.5,5.9,22.7,2.3,1.5,14.3,24.2,95,110,-0.3,0.4,0.008,-4.8,-1.2,-6,-0.4
Dorian Finney-Smith,2017-18,24,DAL,NBA,0.1,21,13,448,7.6,0.554,0.124,5.3,13.6,9.3,8.4,1.1,0.8,14.1,15.1,96,111,-0.2,0.3,0.015,-2.8,-0.3,-3.1,-0.1
Bryn Forbes,2016-17,23,SAS,NBA,0.1,36,0,285,5.9,0.535,0.061,0.8,8.2,4.6,11.7,0.2,0,9.8,17.9,95,110,-0.2,0.2,0.014,-3.2,-2.8,-6,-0.3
Channing Frye,2018-19,35,CLE,NBA,0.1,36,6,341,8.9,0.675,0.12,1.2,16.4,8.5,8.6,0.9,1.3,9.5,17.5,104,118,0.1,0,0.016,-1.9,-2.9,-4.8,-0.2
Marcus Georges-Hunt,2016-17,22,ORL,NBA,0.1,5,0,48,10.2,0.286,1.429,2.2,18.7,10.2,8.3,1,0,14.9,12.3,121,112,0.1,0,0.107,-3.4,-1.3,-4.7,0
Archie Goodwin,2015-16,21,PHO,NBA,0.1,57,13,1114,11.1,0.235,0.457,2.6,11.5,6.9,17.2,1.2,1,16.5,23.2,95,111,-0.4,0.5,0.004,-2.9,-1.7,-4.6,-0.7
Erick Green,2015-16,24,TOT,NBA,0.1,9,0,42,12.4,0.385,0.154,8.4,8.2,8.3,11,1.3,0,0,15.2,117,109,0.1,0,0.121,0.1,-2.2,-2,0
Daniel Hamilton,2017-18,22,OKC,NBA,0.1,6,0,28,18.2,0.455,0,0,20.5,9.9,44.2,1.8,0,15.4,19.9,118,108,0.1,0,0.169,0.8,-2.4,-1.6,0
Jordan Hamilton,2014-15,24,LAC,NBA,0.1,14,2,122,8.3,0.6,0,1.9,12.7,7.4,8.2,0.8,0,10.3,14.4,105,109,0.1,0.1,0.059,-1.1,-2.1,-3.2,0
Myke Henry,2017-18,25,MEM,NBA,0.1,20,0,378,9.7,0.532,0.092,3,8.8,5.8,8.9,4.1,1.5,14.4,15.7,91,107,-0.3,0.4,0.017,-2.3,1.1,-1.3,0.1
Isaiah Hicks,2018-19,24,NYK,NBA,0.1,3,0,32,17.4,0,0.625,6.4,16.7,11.4,9.4,1.5,7.9,8.9,15,123,109,0.1,0,0.153,-2.6,3.2,0.6,0
R.J. Hunter,2018-19,25,BOS,NBA,0.1,1,0,26,21.5,0.769,0.154,4.1,8.2,6.2,18,1.9,0,0,23,131,111,0.1,0,0.226,7,-3.7,3.4,0
Demetrius Jackson,2016-17,22,BOS,NBA,0.1,5,0,17,30.8,0.25,1.5,13.2,13,13.1,28.2,0,0,0,17.3,167,114,0.1,0,0.386,9.2,-2.8,6.3,0
Cory Jefferson,2015-16,25,PHO,NBA,0.1,8,0,50,12.7,0.045,0.273,12.7,22.2,17.4,0,0,1.6,0,21,105,110,0,0,0.07,-6.1,-7.7,-13.8,-0.1
Richard Jefferson,2017-18,37,DEN,NBA,0.1,20,0,163,6.4,0.259,0.259,1.4,10.3,5.9,12,0.6,0.5,14.3,9.4,106,115,0.1,0,0.029,-3.8,-2,-5.9,-0.2
Brandon Jennings,2017-18,28,MIL,NBA,0.1,14,0,205,12.7,0.458,0.139,2.9,14.8,8.9,31.1,1.5,1.7,19.1,20.8,99,111,0,0.1,0.026,-2,-1.7,-3.8,-0.1
B.J. Johnson,2018-19,23,TOT,NBA,0.1,7,0,49,12.8,0.389,0.111,4.2,13.2,8.6,0,1.9,0,9.6,17.4,111,115,0,0,0.066,-3.1,-5.4,-8.5,-0.1
Omari Johnson,2017-18,28,MEM,NBA,0.1,4,0,75,10.5,0.571,0,6,11.1,8.5,14.5,1.3,0,12.5,14.4,108,114,0.1,0,0.053,-0.6,-2.2,-2.8,0
Dahntay Jones,2015-16,35,CLE,NBA,0.1,1,0,42,10.3,0.143,0,2.7,10.7,6.7,7.3,1.2,3.9,0,15.1,106,104,0,0.1,0.096,-3.1,0.9,-2.2,0
Damian Jones,2017-18,22,GSW,NBA,0.1,15,0,89,6.8,0,0.227,6.8,10.6,8.8,2.9,0.5,2.7,14.2,13.9,99,111,0,0.1,0.031,-4.9,-1.7,-6.6,-0.1
Jalen Jones,2017-18,24,TOT,NBA,0.1,16,0,181,10.3,0.382,0.279,7.7,15.7,11.6,3.5,1.4,0.5,8.4,20.9,98,110,0,0.1,0.027,-3.5,-2.9,-6.4,-0.2
Chris Kaman,2015-16,33,POR,NBA,0.1,16,2,112,11.1,0.093,0.07,6.8,16.5,11.6,15.8,0.4,0.7,15.3,20.4,100,110,0,0.1,0.037,-3.3,-1.9,-5.1,-0.1
Ryan Kelly,2016-17,25,ATL,NBA,0.1,16,0,110,7.8,0.357,0.214,1,16.7,9,10.2,1.8,3.9,11.5,13.7,87,104,-0.1,0.2,0.029,-6.2,2.3,-3.9,-0.1
Ryan Kelly,2015-16,24,LAL,NBA,0.1,36,0,470,10.3,0.248,0.362,4.6,23.7,13.8,6.9,1.4,1.7,9.4,17.9,93,109,-0.3,0.3,0.005,-4.9,-1.1,-6,-0.5
Sean Kilpatrick,2014-15,25,MIN,NBA,0.1,4,0,72,10,0.65,0.2,1.5,8.2,4.8,8.5,2.1,0,8.4,14.6,105,114,0.1,0,0.033,-0.7,-3,-3.8,0
Sean Kilpatrick,2017-18,28,TOT,NBA,0.1,52,1,640,11.6,0.49,0.245,0.8,14.2,7.5,11.3,1,0.7,10.4,24.9,97,113,-0.2,0.3,0.008,-2.5,-3.6,-6.1,-0.7
Joffrey Lauvergne,2014-15,23,DEN,NBA,0.1,24,1,268,10.5,0.18,0.315,10.5,20.9,15.5,7.5,1.5,2.9,17.8,19.9,91,106,-0.2,0.3,0.012,-4.2,0.7,-3.6,-0.1
Walt Lemon,2018-19,26,CHI,NBA,0.1,6,3,167,16.3,0.057,0.126,2.6,15.1,8.8,30.3,3.2,0.5,9.8,26.6,98,110,-0.1,0.2,0.026,-1.5,0.1,-1.4,0
Jon Leuer,2017-18,28,DET,NBA,0.1,8,0,136,8.9,0.083,0.417,5.6,20.7,13,5.3,0.4,2,14.1,16.1,100,109,0,0.1,0.051,-5.6,-0.4,-5.9,-0.1
Kevon Looney,2015-16,19,GSW,NBA,0.1,5,0,21,18.6,0.286,0,21.8,29.1,25.6,0,0,0,12.5,16.5,125,105,0.1,0,0.192,-1.2,-8.2,-9.5,0
Scott Machado,2018-19,28,LAL,NBA,0.1,4,0,19,22.2,0.167,0.167,0,0,0,23.5,2.4,0,0,14,165,113,0.1,0,0.281,2.4,-6.8,-4.4,0
Mangok Mathiang,2017-18,25,CHO,NBA,0.1,4,0,20,18,0,0.143,16,38.5,27.1,0,2.4,0,0,16.1,122,103,0,0,0.183,-4.1,-5.7,-9.8,0
Chris McCullough,2016-17,21,TOT,NBA,0.1,16,0,80,15.2,0.219,0.156,12.1,13.3,12.7,4.4,1.2,1.9,8.1,19.9,107,112,0.1,0.1,0.072,-1.9,-2.6,-4.6,-0.1
Alfonzo McKinnie,2017-18,25,TOR,NBA,0.1,14,0,53,10.1,0.6,0.2,2.2,12.4,7.4,2.7,0.9,1.5,15.5,16,108,108,0,0.1,0.084,-1.3,-1.8,-3.1,0
Jodie Meeks,2015-16,28,DET,NBA,0.1,3,0,43,13.5,0.45,0.2,2.4,10.6,6.3,11.3,0,0,4.4,23.1,111,111,0.1,0,0.107,0.1,-4.2,-4.1,0
Jordan Mickey,2015-16,21,BOS,NBA,0.1,16,0,57,15.3,0,0.455,11,13.3,12.1,2.6,0,15.1,3.6,20.5,94,99,0,0.1,0.068,-7.3,4.1,-3.2,0
Jordan Mickey,2016-17,22,BOS,NBA,0.1,25,1,141,9.8,0.029,0.412,10.4,16.4,13.4,7.1,1.1,3.5,18.3,15.5,96,108,-0.1,0.2,0.036,-5.7,0.9,-4.9,-0.1
Mike Miller,2016-17,36,DEN,NBA,0.1,20,0,151,7.6,0.87,0.087,1.5,26.1,13.9,18.3,0.6,0,35.2,10.4,98,113,0,0.1,0.018,-3.2,-0.8,-4.1,-0.1
Elijah Millsap,2015-16,28,UTA,NBA,0.1,20,0,173,6.5,0.308,0.462,4.1,19.5,11.8,16.2,2.1,1.5,16.1,14.9,89,102,-0.2,0.3,0.033,-4.6,1.8,-2.8,0
Naz Mitrou-Long,2017-18,24,UTA,NBA,0.1,1,0,1,133.8,1,0,0,0,0,0,0,0,0,45,300,113,0.1,0,2.712,68.6,-14.2,54.4,0
Nazr Mohammed,2014-15,37,CHI,NBA,0.1,23,0,128,8.7,0,0.1,9.6,22.3,16.1,3.6,1.6,2.8,18.3,13.4,87,101,-0.1,0.2,0.04,-6.1,0.9,-5.3,-0.1
Jaylen Morris,2018-19,23,MIL,NBA,0.1,4,0,29,12.2,0.3,0.2,0,16.5,8.8,18.1,3.2,0,8.4,17.2,100,103,0,0.1,0.084,-3.8,0.9,-3,0
Xavier Munford,2015-16,23,MEM,NBA,0.1,14,0,244,9.9,0.299,0.182,1.3,13.7,7.2,14.3,2.7,1.1,15.3,18,92,107,-0.2,0.2,0.017,-2.9,-0.1,-3.1,-0.1
Shabazz Napier,2015-16,24,ORL,NBA,0.1,55,0,600,9.6,0.517,0.224,1.6,8.6,5.1,23.1,1.9,0.1,17.2,19.7,93,109,-0.3,0.4,0.004,-2.3,-2.6,-4.9,-0.4
Andrew Nicholson,2014-15,25,ORL,NBA,0.1,40,3,492,10.3,0.216,0.132,3.8,15.2,9.4,7.3,0.6,2,10.7,20.8,94,109,-0.2,0.3,0.007,-4,-2.1,-6.2,-0.5
Joakim Noah,2017-18,32,NYK,NBA,0.1,7,0,40,15.6,0,0.4,16.7,22.1,19.4,14,2.5,4.3,25.4,17.2,100,105,0,0.1,0.072,-2.4,3.4,1,0
Steve Novak,2015-16,32,TOT,NBA,0.1,10,0,44,14.4,0.833,0.056,0,12,6.2,0,0,0,5.1,19.2,122,113,0.1,0,0.121,1.3,-8,-6.6,-0.1
James Nunnally,2018-19,28,TOT,NBA,0.1,15,0,102,7.3,0.735,0.118,0,5.3,2.6,9.5,0.5,0,2.7,15.3,110,119,0.1,0,0.035,-1.6,-4.8,-6.4,-0.1
Johnny O'Bryant,2016-17,23,TOT,NBA,0.1,11,0,80,14.9,0.2,0.2,12.4,13.7,13.1,12.7,0,1,15.5,21.1,112,115,0.1,0,0.088,-0.2,-3.1,-3.3,0
Chinanu Onuaku,2016-17,20,HOU,NBA,0.1,5,1,52,12.3,0,0.571,4.2,16.8,10.5,7.8,2.8,1.6,31.3,10.4,119,106,0.1,0.1,0.123,-2.4,1.8,-0.6,0
Gary Payton,2018-19,26,WAS,NBA,0.1,3,0,16,36.9,0.25,0,6.7,6.9,6.8,45.1,8.9,5.3,11.1,23.8,135,97,0.1,0,0.358,9.8,5.2,14.9,0.1
Kendrick Perkins,2014-15,30,TOT,NBA,0.1,68,3,1148,7,0.004,0.366,8.7,21.2,15.1,6.3,0.7,2.9,26.5,13.6,86,105,-1.2,1.3,0.006,-5.5,1.3,-4.2,-0.6
Paul Pierce,2016-17,39,LAC,NBA,0.1,25,7,277,5.7,0.614,0.186,0.4,18.5,9.7,5,0.7,1.5,17.4,14.8,92,109,-0.2,0.3,0.015,-3.9,-0.5,-4.4,-0.2
Alex Poythress,2017-18,24,IND,NBA,0.1,25,0,104,7.8,0.423,0,7.7,10.8,9.2,2.6,1.4,0.9,7.1,12,108,110,0.1,0.1,0.066,-2.3,-1.7,-4,-0.1
Davon Reed,2018-19,23,IND,NBA,0.1,10,0,47,8.1,0.333,0,4.8,9.2,7.1,8.5,1,0,7.7,12.1,107,111,0,0,0.064,-2.9,-1.3,-4.2,0
Malachi Richardson,2016-17,21,SAC,NBA,0.1,22,0,198,9.6,0.412,0.279,1.8,11.5,6.7,8.7,1.3,0.5,9.5,19.3,102,114,0,0.1,0.028,-2.5,-3,-5.5,-0.2
Glenn Robinson,2014-15,21,TOT,NBA,0.1,35,1,261,8.5,0.284,0.358,6.1,10.6,8.3,7,1.2,0.3,12.4,14.9,97,112,0,0.1,0.012,-3.9,-2.4,-6.3,-0.3
Jerome Robinson,2018-19,21,LAC,NBA,0.1,33,0,320,7.2,0.518,0.082,1,12.2,6.8,8.3,1.6,0.7,10.2,16.7,96,112,-0.2,0.3,0.012,-2.8,-1.5,-4.3,-0.2
Damjan Rudez,2016-17,30,ORL,NBA,0.1,45,0,314,6.3,0.727,0,1.7,7.1,4.3,9.2,1.9,0.3,9.3,13.6,95,113,-0.1,0.2,0.008,-2.8,-1.9,-4.6,-0.2
